#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.250 p_mantle =      0.250  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.870  3.01  pyr-mg70
#  core    0.130  1.80  c
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.08  mixture of  2 materials and vacuum
#----------------------------------------------------------------------------
# Command: ./optool pyr-mg70 0.87 c 0.13 -p 0.25
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   5.740585E+02   8.635341E+00   2.325140E+01   5.411899E-01
   5.979782E+02   8.303117E+00   2.283997E+01   5.392860E-01
   6.228946E+02   8.016471E+00   2.237859E+01   5.391486E-01
   6.488492E+02   7.772667E+00   2.194137E+01   5.377681E-01
   6.758853E+02   7.478474E+00   2.154404E+01   5.340191E-01
   7.040478E+02   7.191480E+00   2.115876E+01   5.325238E-01
   7.333839E+02   6.942857E+00   2.071392E+01   5.324620E-01
   7.639423E+02   6.721328E+00   2.031806E+01   5.304385E-01
   7.957740E+02   6.437519E+00   1.995616E+01   5.263043E-01
   8.289321E+02   6.169347E+00   1.960530E+01   5.252349E-01
   8.634718E+02   5.941968E+00   1.918699E+01   5.252213E-01
   8.994507E+02   5.732738E+00   1.882929E+01   5.223372E-01
   9.369287E+02   5.468031E+00   1.849879E+01   5.181133E-01
   9.759684E+02   5.235638E+00   1.814797E+01   5.177614E-01
   1.016635E+03   5.047975E+00   1.773835E+01   5.177947E-01
   1.058996E+03   4.858857E+00   1.740715E+01   5.139010E-01
   1.103121E+03   4.627293E+00   1.709899E+01   5.098880E-01
